date,rank,song,artist,last_week_rank,peak_rank,weeks_on_board,year,month,week
2016-04-16,71,Team,Iggy Azalea,42,42,2,2016,4,16
2016-04-16,72,Noise,Kenny Chesney,NA,72,1,2016,4,16
2016-04-16,73,Like I Would,Zayn,93,55,3,2016,4,16
2016-04-16,74,Mind Reader,Dustin Lynch,84,74,6,2016,4,16
2016-04-16,75,Stand By You,Rachel Platten,77,37,20,2016,4,16
2016-04-16,76,Beautiful Drug,Zac Brown Band,72,52,19,2016,4,16
2016-04-16,77,Might Not,Belly Ft. The Weeknd,81,77,6,2016,4,16
2016-04-16,78,Might Be,DJ Luke Nasty,83,78,7,2016,4,16
2016-04-16,79,Little Bit Of You,Chase Bryant,85,79,8,2016,4,16
2016-04-16,80,Heartbeat,Carrie Underwood,75,42,13,2016,4,16
2016-04-16,81,Nobody To Blame,Chris Stapleton,82,70,13,2016,4,16
2016-04-16,82,Piece By Piece,Kelly Clarkson,78,8,5,2016,4,16
2016-04-16,83,Saved,Ty Dolla $ign Ft. E-40,89,83,6,2016,4,16
2016-04-16,84,Light It Up,Major Lazer Ft. Nyla Ft. Fuse ODG,95,84,3,2016,4,16
2016-04-16,85,Head Over Boots,Jon Pardi,92,85,5,2016,4,16
2016-04-16,86,I Know What You Did Last Summer,Shawn Mendes Ft. Camila Cabello,88,20,20,2016,4,16
2016-04-16,87,With Them,Young Thug,NA,87,1,2016,4,16
2016-04-16,88,Ride,twenty one pilots,96,88,3,2016,4,16
2016-04-16,89,Body,Dreezy Ft. Jeremih,98,89,2,2016,4,16
2016-04-16,90,Home Alone Tonight,Luke Bryan Ft. Karen Fairchild,91,38,19,2016,4,16
2016-04-16,91,All The Way Up,"Fat Joe, Remy Ma Ft. Jay Z Ft. French Montana & Infared",NA,91,1,2016,4,16
2016-04-16,92,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,NA,92,1,2016,4,16
2016-04-16,93,Digits,Young Thug,NA,93,1,2016,4,16
2016-04-16,94,Victorious,Panic! At The Disco,NA,89,2,2016,4,16
2016-04-16,95,Moolah,Young Greatness,NA,95,1,2016,4,16
2016-04-16,96,Something In The Way You Move,Ellie Goulding,87,43,10,2016,4,16
2016-04-16,97,New Level,A$AP Ferg Ft. Future,NA,97,1,2016,4,16
2016-04-16,98,Fast Car,Jonas Blue Ft. Dakota,100,98,3,2016,4,16
2016-04-16,99,Uber Everywhere,MadeinTYO,NA,99,1,2016,4,16
2016-04-16,100,Make Me Like You,Gwen Stefani,80,54,5,2016,4,16
2016-04-23,1,Work,Rihanna Ft. Drake,1,1,11,2016,4,17
2016-04-23,2,7 Years,Lukas Graham,2,2,12,2016,4,17
2016-04-23,3,No,Meghan Trainor,3,3,5,2016,4,17
2016-04-23,4,Pillowtalk,Zayn,4,1,10,2016,4,17
2016-04-23,5,Panda,Desiigner,14,5,7,2016,4,17
2016-04-23,6,Love Yourself,Justin Bieber,5,1,21,2016,4,17
2016-04-23,7,My House,Flo Rida,6,4,22,2016,4,17
2016-04-23,8,I Took A Pill In Ibiza,Mike Posner,9,8,12,2016,4,17
2016-04-23,9,Work From Home,Fifth Harmony Ft. Ty Dolla $ign,10,9,6,2016,4,17
2016-04-23,10,"Me, Myself & I",G-Eazy x Bebe Rexha,8,7,23,2016,4,17
2016-04-23,11,Stressed Out,twenty one pilots,7,2,29,2016,4,17
2016-04-23,12,Cake By The Ocean,DNCE,11,9,25,2016,4,17
2016-04-23,13,Dangerous Woman,Ariana Grande,12,10,4,2016,4,17
2016-04-23,14,Sorry,Justin Bieber,13,1,24,2016,4,17
2016-04-23,15,Never Forget You,Zara Larsson Ft. MNEK,15,15,8,2016,4,17
2016-04-23,16,Pop Style,Drake Ft. The Throne,NA,16,1,2016,4,17
2016-04-23,17,2 Phones,Kevin Gates,18,17,14,2016,4,17
2016-04-23,18,Hands To Myself,Selena Gomez,17,7,18,2016,4,17
2016-04-23,19,Oui,Jeremih,21,19,14,2016,4,17
2016-04-23,20,One Call Away,Charlie Puth,16,12,19,2016,4,17
2016-04-23,21,One Dance,Drake Ft. WizKid Ft. Kyla,NA,21,1,2016,4,17
2016-04-23,22,Don't Let Me Down,The Chainsmokers Ft. Daya,25,22,8,2016,4,17
2016-04-23,23,Jumpman,Drake Ft. Future,32,12,29,2016,4,17
2016-04-23,24,Middle,DJ Snake Ft. Bipolar Sunshine,22,20,12,2016,4,17
2016-04-23,25,Hello,Adele,19,1,24,2016,4,17
2016-04-23,26,Roses,The Chainsmokers Ft. Rozes,20,6,25,2016,4,17
2016-04-23,27,Stitches,Shawn Mendes,23,4,46,2016,4,17
2016-04-23,28,Don't,Bryson Tiller,24,13,28,2016,4,17
2016-04-23,29,Low Life,Future Ft. The Weeknd,28,28,9,2016,4,17
2016-04-23,30,Humble And Kind,Tim McGraw,44,30,9,2016,4,17
2016-04-23,31,Exchange,Bryson Tiller,29,26,24,2016,4,17
2016-04-23,32,Down In The DM,Yo Gotti Ft. Nicki Minaj,26,13,19,2016,4,17
2016-04-23,33,Close,Nick Jonas Ft. Tove Lo,27,27,2,2016,4,17
2016-04-23,34,Famous,Kanye West,NA,34,1,2016,4,17
2016-04-23,35,You Should Be Here,Cole Swindell,31,31,17,2016,4,17
2016-04-23,36,Die A Happy Man,Thomas Rhett,45,21,29,2016,4,17
2016-04-23,37,Father Stretch My Hands Pt. 1,Kanye West,NA,37,1,2016,4,17
2016-04-23,38,Let It Go,James Bay,30,30,16,2016,4,17
2016-04-23,39,Somewhere On A Beach,Dierks Bentley,43,39,10,2016,4,17
2016-04-23,40,Came Here To Forget,Blake Shelton,48,40,5,2016,4,17
2016-04-23,41,Think Of You,Chris Young Duet With Cassadee Pope,53,41,8,2016,4,17
2016-04-23,42,The Hills,The Weeknd,33,1,46,2016,4,17
2016-04-23,43,Lights Come On,Jason Aldean,NA,43,1,2016,4,17
2016-04-23,44,Back To Sleep,Chris Brown,37,20,17,2016,4,17
2016-04-23,45,Summer Sixteen,Drake,36,6,10,2016,4,17
2016-04-23,46,Youth,Troye Sivan,34,23,10,2016,4,17
2016-04-23,47,Needed Me,Rihanna,59,47,10,2016,4,17
2016-04-23,48,Drunk On Your Love,Brett Eldredge,35,35,13,2016,4,17
2016-04-23,49,The Sound Of Silence,Disturbed,51,49,7,2016,4,17
2016-04-23,50,Hotline Bling,Drake,38,2,36,2016,4,17
2016-04-23,51,Lost Boy,Ruth B,47,47,7,2016,4,17
2016-04-23,52,Snapback,Old Dominion,55,52,11,2016,4,17
2016-04-23,53,Confession,Florida Georgia Line,56,53,15,2016,4,17
2016-04-23,54,Pt. 2,Kanye West,NA,54,1,2016,4,17
2016-04-23,55,Cheap Thrills,Sia Ft. Sean Paul,39,39,8,2016,4,17
2016-04-23,56,Cut It,O.T. Genasis Ft. Young Dolph,62,56,7,2016,4,17
2016-04-23,57,Company,Justin Bieber,57,53,9,2016,4,17
2016-04-23,58,My Church,Maren Morris,50,50,11,2016,4,17
2016-04-23,59,I Like The Sound Of That,Rascal Flatts,52,52,11,2016,4,17
2016-04-23,60,Wild Things,Alessia Cara,60,58,7,2016,4,17
2016-04-23,61,Really Really,Kevin Gates,54,54,16,2016,4,17
2016-04-23,62,New Romantics,Taylor Swift,61,61,6,2016,4,17
2016-04-23,63,T-Shirt,Thomas Rhett,63,63,6,2016,4,17
2016-04-23,64,Promise,Kid Ink Ft. Fetty Wap,67,64,8,2016,4,17
2016-04-23,65,Team,Iggy Azalea,71,42,3,2016,4,17
2016-04-23,66,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,92,66,2,2016,4,17
2016-04-23,67,Ultralight Beam,Kanye West,NA,67,1,2016,4,17
2016-04-23,68,Nobody To Blame,Chris Stapleton,81,68,14,2016,4,17
2016-04-23,69,That Don't Sound Like You,Lee Brice,64,64,8,2016,4,17
2016-04-23,70,When We Were Young,Adele,58,14,20,2016,4,17
2016-04-23,71,Waves,Kanye West,NA,71,1,2016,4,17
2016-04-23,72,Piece By Piece,Kelly Clarkson,82,8,6,2016,4,17
2016-04-23,73,Might Not,Belly Ft. The Weeknd,77,73,7,2016,4,17
2016-04-23,74,Wasted Time,Keith Urban,NA,74,1,2016,4,17
2016-04-23,75,Try Everything,Shakira,65,63,5,2016,4,17
2016-04-23,76,Best Friend,Young Thug,66,45,20,2016,4,17
2016-04-23,77,Acquainted,The Weeknd,70,60,15,2016,4,17
2016-04-23,78,Little Bit Of You,Chase Bryant,79,78,9,2016,4,17
2016-04-23,79,Mind Reader,Dustin Lynch,74,74,7,2016,4,17
2016-04-23,80,Kiss It Better,Rihanna,NA,80,1,2016,4,17
2016-04-23,81,All The Way Up,"Fat Joe, Remy Ma Ft. Jay Z Ft. French Montana & Infared",91,81,2,2016,4,17
2016-04-23,82,Sugar,Robin Schulz Ft. Francesco Yates,68,44,14,2016,4,17
2016-04-23,83,Might Be,DJ Luke Nasty,78,78,8,2016,4,17
2016-04-23,84,FML,Kanye West,NA,84,1,2016,4,17
2016-04-23,85,Jimmy Choo,Fetty Wap,69,65,9,2016,4,17
2016-04-23,86,Light It Up,Major Lazer Ft. Nyla Ft. Fuse ODG,84,84,4,2016,4,17
2016-04-23,87,Ride,twenty one pilots,88,87,4,2016,4,17
2016-04-23,88,Body,Dreezy Ft. Jeremih,89,88,3,2016,4,17
2016-04-23,89,Head Over Boots,Jon Pardi,85,85,6,2016,4,17
2016-04-23,90,Tennessee Whiskey,Chris Stapleton,NA,20,6,2016,4,17
2016-04-23,91,Saved,Ty Dolla $ign Ft. E-40,83,83,7,2016,4,17
2016-04-23,92,Real Friends,Kanye West,NA,92,1,2016,4,17
2016-04-23,93,Noise,Kenny Chesney,72,72,2,2016,4,17
2016-04-23,94,Beautiful Drug,Zac Brown Band,76,52,20,2016,4,17
2016-04-23,95,Heartbeat,Carrie Underwood,80,42,14,2016,4,17
2016-04-23,96,Victorious,Panic! At The Disco,94,89,3,2016,4,17
2016-04-23,97,Come And See Me,PARTYNEXTDOOR Ft. Drake,NA,97,1,2016,4,17
2016-04-23,98,Never Be Like You,Flume Ft. Kai,NA,98,1,2016,4,17
2016-04-23,99,Feedback,Kanye West,NA,99,1,2016,4,17
2016-04-23,100,Record Year,Eric Church,NA,100,1,2016,4,17
2016-04-30,1,Work,Rihanna Ft. Drake,1,1,12,2016,4,18
2016-04-30,2,Panda,Desiigner,5,2,8,2016,4,18
2016-04-30,3,7 Years,Lukas Graham,2,2,13,2016,4,18
2016-04-30,4,No,Meghan Trainor,3,3,6,2016,4,18
2016-04-30,5,Pillowtalk,Zayn,4,1,11,2016,4,18
2016-04-30,6,I Took A Pill In Ibiza,Mike Posner,8,6,13,2016,4,18
2016-04-30,7,Work From Home,Fifth Harmony Ft. Ty Dolla $ign,9,7,7,2016,4,18
2016-04-30,8,Love Yourself,Justin Bieber,6,1,22,2016,4,18
2016-04-30,9,Cake By The Ocean,DNCE,12,9,26,2016,4,18
2016-04-30,10,"Me, Myself & I",G-Eazy x Bebe Rexha,10,7,24,2016,4,18
2016-04-30,11,Stressed Out,twenty one pilots,11,2,30,2016,4,18
2016-04-30,12,My House,Flo Rida,7,4,23,2016,4,18
2016-04-30,13,One Dance,Drake Ft. WizKid Ft. Kyla,21,13,2,2016,4,18
2016-04-30,14,Dangerous Woman,Ariana Grande,13,10,5,2016,4,18
2016-04-30,15,Never Forget You,Zara Larsson Ft. MNEK,15,15,9,2016,4,18
2016-04-30,16,Sorry,Justin Bieber,14,1,25,2016,4,18
2016-04-30,17,Don't Let Me Down,The Chainsmokers Ft. Daya,22,17,9,2016,4,18
2016-04-30,18,2 Phones,Kevin Gates,17,17,15,2016,4,18
2016-04-30,19,Pop Style,Drake Ft. The Throne,16,16,2,2016,4,18
2016-04-30,20,Oui,Jeremih,19,19,15,2016,4,18
2016-04-30,21,Low Life,Future Ft. The Weeknd,29,21,10,2016,4,18
2016-04-30,22,Middle,DJ Snake Ft. Bipolar Sunshine,24,20,13,2016,4,18
2016-04-30,23,One Call Away,Charlie Puth,20,12,20,2016,4,18
2016-04-30,24,Hands To Myself,Selena Gomez,18,7,19,2016,4,18
2016-04-30,25,Jumpman,Drake Ft. Future,23,12,30,2016,4,18
2016-04-30,26,Stitches,Shawn Mendes,27,4,47,2016,4,18
2016-04-30,27,Hello,Adele,25,1,25,2016,4,18
2016-04-30,28,Roses,The Chainsmokers Ft. Rozes,26,6,26,2016,4,18
2016-04-30,29,Close,Nick Jonas Ft. Tove Lo,33,27,3,2016,4,18
2016-04-30,30,Don't,Bryson Tiller,28,13,29,2016,4,18
2016-04-30,31,Exchange,Bryson Tiller,31,26,25,2016,4,18
2016-04-30,32,Down In The DM,Yo Gotti Ft. Nicki Minaj,32,13,20,2016,4,18
2016-04-30,33,Needed Me,Rihanna,47,33,11,2016,4,18
2016-04-30,34,Let It Go,James Bay,38,30,17,2016,4,18
2016-04-30,35,Somewhere On A Beach,Dierks Bentley,39,35,11,2016,4,18
2016-04-30,36,Humble And Kind,Tim McGraw,30,30,10,2016,4,18
2016-04-30,37,Back To Sleep,Chris Brown,44,20,18,2016,4,18
2016-04-30,38,You Should Be Here,Cole Swindell,35,31,18,2016,4,18
2016-04-30,39,The Hills,The Weeknd,42,1,47,2016,4,18
2016-04-30,40,Think Of You,Chris Young Duet With Cassadee Pope,41,40,9,2016,4,18
2016-04-30,41,Lost Boy,Ruth B,51,41,8,2016,4,18
2016-04-30,42,The Sound Of Silence,Disturbed,49,42,8,2016,4,18
2016-04-30,43,Youth,Troye Sivan,46,23,11,2016,4,18
2016-04-30,44,Cut It,O.T. Genasis Ft. Young Dolph,56,44,8,2016,4,18
2016-04-30,45,Die A Happy Man,Thomas Rhett,36,21,30,2016,4,18
2016-04-30,46,New Romantics,Taylor Swift,62,46,7,2016,4,18
2016-04-30,47,Cheap Thrills,Sia Ft. Sean Paul,55,39,9,2016,4,18
2016-04-30,48,Came Here To Forget,Blake Shelton,40,40,6,2016,4,18
2016-04-30,49,Famous,Kanye West,34,34,2,2016,4,18
2016-04-30,50,Snapback,Old Dominion,52,50,12,2016,4,18
2016-04-30,51,Summer Sixteen,Drake,45,6,11,2016,4,18
2016-04-30,52,I Like The Sound Of That,Rascal Flatts,59,52,12,2016,4,18
2016-04-30,53,Company,Justin Bieber,57,53,10,2016,4,18
2016-04-30,54,Father Stretch My Hands Pt. 1,Kanye West,37,37,2,2016,4,18
2016-04-30,55,Confession,Florida Georgia Line,53,53,16,2016,4,18
2016-04-30,56,Wild Things,Alessia Cara,60,56,8,2016,4,18
2016-04-30,57,Promise,Kid Ink Ft. Fetty Wap,64,57,9,2016,4,18
2016-04-30,58,My Church,Maren Morris,58,50,12,2016,4,18
2016-04-30,59,Team,Iggy Azalea,65,42,4,2016,4,18
2016-04-30,60,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,66,60,3,2016,4,18
2016-04-30,61,T-Shirt,Thomas Rhett,63,61,7,2016,4,18
2016-04-30,62,Really Really,Kevin Gates,61,54,17,2016,4,18
2016-04-30,63,Piece By Piece,Kelly Clarkson,72,8,7,2016,4,18
2016-04-30,64,That Don't Sound Like You,Lee Brice,69,64,9,2016,4,18
2016-04-30,65,Drunk On Your Love,Brett Eldredge,48,35,14,2016,4,18
2016-04-30,66,Ophelia,The Lumineers,NA,66,2,2016,4,18
2016-04-30,67,Mind Reader,Dustin Lynch,79,67,8,2016,4,18
2016-04-30,68,Might Not,Belly Ft. The Weeknd,73,68,8,2016,4,18
2016-04-30,69,All The Way Up,"Fat Joe, Remy Ma Ft. Jay Z Ft. French Montana & Infared",81,69,3,2016,4,18
2016-04-30,70,Messin' Around,Pitbull Ft. Enrique Iglesias,NA,70,1,2016,4,18
2016-04-30,71,Little Bit Of You,Chase Bryant,78,71,10,2016,4,18
2016-04-30,72,Acquainted,The Weeknd,77,60,16,2016,4,18
2016-04-30,73,Pt. 2,Kanye West,54,54,2,2016,4,18
2016-04-30,74,Try Everything,Shakira,75,63,6,2016,4,18
2016-04-30,75,Light It Up,Major Lazer Ft. Nyla Ft. Fuse ODG,86,75,5,2016,4,18
2016-04-30,76,Never Be Like You,Flume Ft. Kai,98,76,2,2016,4,18
2016-04-30,77,Body,Dreezy Ft. Jeremih,88,77,4,2016,4,18
2016-04-30,78,Ride,twenty one pilots,87,78,5,2016,4,18
2016-04-30,79,Might Be,DJ Luke Nasty,83,78,9,2016,4,18
2016-04-30,80,Nobody To Blame,Chris Stapleton,68,68,15,2016,4,18
2016-04-30,81,Saved,Ty Dolla $ign Ft. E-40,91,81,8,2016,4,18
2016-04-30,82,Uber Everywhere,MadeinTYO,NA,82,2,2016,4,18
2016-04-30,83,Kiss It Better,Rihanna,80,80,2,2016,4,18
2016-04-30,84,Head Over Boots,Jon Pardi,89,84,7,2016,4,18
2016-04-30,85,Law,Yo Gotti Ft. E-40,NA,85,1,2016,4,18
2016-04-30,86,Waves,Kanye West,71,71,2,2016,4,18
2016-04-30,87,Moolah,Young Greatness,NA,87,2,2016,4,18
2016-04-30,88,Sugar,Robin Schulz Ft. Francesco Yates,82,44,15,2016,4,18
2016-04-30,89,Jimmy Choo,Fetty Wap,85,65,10,2016,4,18
2016-04-30,90,Ultralight Beam,Kanye West,67,67,2,2016,4,18
2016-04-30,91,Faded,Alan Walker,NA,91,1,2016,4,18
2016-04-30,92,Ain't Your Mama,Jennifer Lopez,NA,92,1,2016,4,18
2016-04-30,93,Lights Come On,Jason Aldean,43,43,2,2016,4,18
2016-04-30,94,If It Ain't Love,Jason Derulo,NA,94,1,2016,4,18
2016-04-30,95,Noise,Kenny Chesney,93,72,3,2016,4,18
2016-04-30,96,Victorious,Panic! At The Disco,96,89,4,2016,4,18
2016-04-30,97,Record Year,Eric Church,100,97,2,2016,4,18
2016-04-30,98,Come And See Me,PARTYNEXTDOOR Ft. Drake,97,97,2,2016,4,18
2016-04-30,99,Fast Car,Jonas Blue Ft. Dakota,NA,98,4,2016,4,18
2016-04-30,100,New Level,A$AP Ferg Ft. Future,NA,97,2,2016,4,18
2016-05-07,1,Panda,Desiigner,2,1,9,2016,5,19
2016-05-07,2,7 Years,Lukas Graham,3,2,14,2016,5,19
2016-05-07,3,One Dance,Drake Ft. WizKid Ft. Kyla,13,3,3,2016,5,19
2016-05-07,4,Work,Rihanna Ft. Drake,1,1,13,2016,5,19
2016-05-07,5,I Took A Pill In Ibiza,Mike Posner,6,5,14,2016,5,19
2016-05-07,6,Work From Home,Fifth Harmony Ft. Ty Dolla $ign,7,6,8,2016,5,19
2016-05-07,7,No,Meghan Trainor,4,3,7,2016,5,19
2016-05-07,8,Pillowtalk,Zayn,5,1,12,2016,5,19
2016-05-07,9,Love Yourself,Justin Bieber,8,1,23,2016,5,19
2016-05-07,10,"Me, Myself & I",G-Eazy x Bebe Rexha,10,7,25,2016,5,19
2016-05-07,11,Cake By The Ocean,DNCE,9,9,27,2016,5,19
2016-05-07,12,My House,Flo Rida,12,4,24,2016,5,19
2016-05-07,13,Stressed Out,twenty one pilots,11,2,31,2016,5,19
2016-05-07,14,Don't Let Me Down,The Chainsmokers Ft. Daya,17,14,10,2016,5,19
2016-05-07,15,Dangerous Woman,Ariana Grande,14,10,6,2016,5,19
2016-05-07,16,Never Forget You,Zara Larsson Ft. MNEK,15,15,10,2016,5,19
2016-05-07,17,Purple Rain,Prince And The Revolution,NA,2,17,2016,5,19
2016-05-07,18,Low Life,Future Ft. The Weeknd,21,18,11,2016,5,19
2016-05-07,19,2 Phones,Kevin Gates,18,17,16,2016,5,19
2016-05-07,20,When Doves Cry,Prince,NA,1,22,2016,5,19
2016-05-07,21,Sorry,Justin Bieber,16,1,26,2016,5,19
2016-05-07,22,Oui,Jeremih,20,19,16,2016,5,19
2016-05-07,23,Needed Me,Rihanna,33,23,12,2016,5,19
2016-05-07,24,Middle,DJ Snake Ft. Bipolar Sunshine,22,20,14,2016,5,19
2016-05-07,25,Pop Style,Drake Ft. The Throne,19,16,3,2016,5,19
2016-05-07,26,Close,Nick Jonas Ft. Tove Lo,29,26,4,2016,5,19
2016-05-07,27,One Call Away,Charlie Puth,23,12,21,2016,5,19
2016-05-07,28,Kiss,Prince And The Revolution,NA,1,19,2016,5,19
2016-05-07,29,Little Red Corvette,Prince,NA,6,23,2016,5,19
2016-05-07,30,Stitches,Shawn Mendes,26,4,48,2016,5,19
2016-05-07,31,Let It Go,James Bay,34,30,18,2016,5,19
2016-05-07,32,Exchange,Bryson Tiller,31,26,26,2016,5,19
2016-05-07,33,Roses,The Chainsmokers Ft. Rozes,28,6,27,2016,5,19
2016-05-07,34,Jumpman,Drake Ft. Future,25,12,31,2016,5,19
2016-05-07,35,Hands To Myself,Selena Gomez,24,7,20,2016,5,19
2016-05-07,36,Hello,Adele,27,1,26,2016,5,19
2016-05-07,37,Don't,Bryson Tiller,30,13,30,2016,5,19
2016-05-07,38,Somewhere On A Beach,Dierks Bentley,35,35,12,2016,5,19
2016-05-07,39,Let's Go Crazy,Prince And The Revolution,NA,1,20,2016,5,19
2016-05-07,40,Down In The DM,Yo Gotti Ft. Nicki Minaj,32,13,21,2016,5,19
2016-05-07,41,1999,Prince,NA,12,29,2016,5,19
2016-05-07,42,Just Like Fire,P!nk,NA,42,1,2016,5,19
2016-05-07,43,Cut It,O.T. Genasis Ft. Young Dolph,44,43,9,2016,5,19
2016-05-07,44,Humble And Kind,Tim McGraw,36,30,11,2016,5,19
2016-05-07,45,Think Of You,Chris Young Duet With Cassadee Pope,40,40,10,2016,5,19
2016-05-07,46,The Sound Of Silence,Disturbed,42,42,9,2016,5,19
2016-05-07,47,Cheap Thrills,Sia Ft. Sean Paul,47,39,10,2016,5,19
2016-05-07,48,The Hills,The Weeknd,39,1,48,2016,5,19
2016-05-07,49,Youth,Troye Sivan,43,23,12,2016,5,19
2016-05-07,50,Lost Boy,Ruth B,41,41,9,2016,5,19
2016-05-07,51,Snapback,Old Dominion,50,50,13,2016,5,19
2016-05-07,52,Wild Things,Alessia Cara,56,52,9,2016,5,19
2016-05-07,53,Came Here To Forget,Blake Shelton,48,40,7,2016,5,19
2016-05-07,54,Confession,Florida Georgia Line,55,53,17,2016,5,19
2016-05-07,55,You Should Be Here,Cole Swindell,38,31,19,2016,5,19
2016-05-07,56,T-Shirt,Thomas Rhett,61,56,8,2016,5,19
2016-05-07,57,Back To Sleep,Chris Brown,37,20,19,2016,5,19
2016-05-07,58,Company,Justin Bieber,53,53,11,2016,5,19
2016-05-07,59,I Like The Sound Of That,Rascal Flatts,52,52,13,2016,5,19
2016-05-07,60,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,60,60,4,2016,5,19
2016-05-07,61,My Church,Maren Morris,58,50,13,2016,5,19
2016-05-07,62,Famous,Kanye West,49,34,3,2016,5,19
2016-05-07,63,Promise,Kid Ink Ft. Fetty Wap,57,57,10,2016,5,19
2016-05-07,64,Father Stretch My Hands Pt. 1,Kanye West,54,37,3,2016,5,19
2016-05-07,65,All The Way Up,"Fat Joe, Remy Ma Ft. Jay Z Ft. French Montana & Infared",69,65,4,2016,5,19
2016-05-07,66,Summer Sixteen,Drake,51,6,12,2016,5,19
2016-05-07,67,Team,Iggy Azalea,59,42,5,2016,5,19
2016-05-07,68,Really Really,Kevin Gates,62,54,18,2016,5,19
2016-05-07,69,Mind Reader,Dustin Lynch,67,67,9,2016,5,19
2016-05-07,70,Kiss It Better,Rihanna,83,70,3,2016,5,19
2016-05-07,71,Might Not,Belly Ft. The Weeknd,68,68,9,2016,5,19
2016-05-07,72,Never Be Like You,Flume Ft. Kai,76,72,3,2016,5,19
2016-05-07,73,Wicked,Future,NA,73,1,2016,5,19
2016-05-07,74,Ride,twenty one pilots,78,74,6,2016,5,19
2016-05-07,75,Acquainted,The Weeknd,72,60,17,2016,5,19
2016-05-07,76,Light It Up,Major Lazer Ft. Nyla Ft. Fuse ODG,75,75,6,2016,5,19
2016-05-07,77,Body,Dreezy Ft. Jeremih,77,77,5,2016,5,19
2016-05-07,78,New Romantics,Taylor Swift,46,46,8,2016,5,19
2016-05-07,79,Head Over Boots,Jon Pardi,84,79,8,2016,5,19
2016-05-07,80,Uber Everywhere,MadeinTYO,82,80,3,2016,5,19
2016-05-07,81,That Don't Sound Like You,Lee Brice,64,64,10,2016,5,19
2016-05-07,82,Piece By Piece,Kelly Clarkson,63,8,8,2016,5,19
2016-05-07,83,Drunk On Your Love,Brett Eldredge,65,35,15,2016,5,19
2016-05-07,84,If It Ain't Love,Jason Derulo,94,84,2,2016,5,19
2016-05-07,85,Moolah,Young Greatness,87,85,3,2016,5,19
2016-05-07,86,Law,Yo Gotti Ft. E-40,85,85,2,2016,5,19
2016-05-07,87,Saved,Ty Dolla $ign Ft. E-40,81,81,9,2016,5,19
2016-05-07,88,Little Bit Of You,Chase Bryant,71,71,11,2016,5,19
2016-05-07,89,Ophelia,The Lumineers,66,66,3,2016,5,19
2016-05-07,90,Lights Come On,Jason Aldean,93,43,3,2016,5,19
2016-05-07,91,Wasted Time,Keith Urban,NA,74,2,2016,5,19
2016-05-07,92,Might Be,DJ Luke Nasty,79,78,10,2016,5,19
2016-05-07,93,I Hate U I Love U,gnash Ft. Olivia O'Brien,NA,93,1,2016,5,19
2016-05-07,94,Faded,Alan Walker,91,91,2,2016,5,19
2016-05-07,95,You Don't Own Me,Grace Ft. G-Eazy,NA,95,1,2016,5,19
2016-05-07,96,Noise,Kenny Chesney,95,72,4,2016,5,19
2016-05-07,97,Pt. 2,Kanye West,73,54,3,2016,5,19
2016-05-07,98,Jimmy Choo,Fetty Wap,89,65,11,2016,5,19
2016-05-07,99,Let Me Love You,Ariana Grande Ft. Lil Wayne,NA,99,1,2016,5,19
2016-05-07,100,Fast Car,Jonas Blue Ft. Dakota,99,98,5,2016,5,19
2016-05-14,1,Panda,Desiigner,1,1,10,2016,5,20
2016-05-14,2,One Dance,Drake Ft. WizKid Ft. Kyla,3,2,4,2016,5,20
2016-05-14,3,7 Years,Lukas Graham,2,2,15,2016,5,20
2016-05-14,4,Purple Rain,Prince And The Revolution,17,2,18,2016,5,20
2016-05-14,5,I Took A Pill In Ibiza,Mike Posner,5,5,15,2016,5,20
2016-05-14,6,Work,Rihanna Ft. Drake,4,1,14,2016,5,20
2016-05-14,7,Work From Home,Fifth Harmony Ft. Ty Dolla $ign,6,6,9,2016,5,20
2016-05-14,8,When Doves Cry,Prince,20,1,23,2016,5,20
2016-05-14,9,Pillowtalk,Zayn,8,1,13,2016,5,20
2016-05-14,10,Formation,Beyonce,NA,10,1,2016,5,20
2016-05-14,11,Sorry,Beyonce,NA,11,1,2016,5,20
2016-05-14,12,No,Meghan Trainor,7,3,8,2016,5,20
2016-05-14,13,Hold Up,Beyonce,NA,13,1,2016,5,20
2016-05-14,14,Don't Let Me Down,The Chainsmokers Ft. Daya,14,14,11,2016,5,20
2016-05-14,15,Love Yourself,Justin Bieber,9,1,24,2016,5,20
2016-05-14,16,Stressed Out,twenty one pilots,13,2,32,2016,5,20
2016-05-14,17,"Me, Myself & I",G-Eazy x Bebe Rexha,10,7,26,2016,5,20
2016-05-14,18,6 Inch,Beyonce Ft. The Weeknd,NA,18,1,2016,5,20
2016-05-14,19,My House,Flo Rida,12,4,25,2016,5,20
2016-05-14,20,Little Red Corvette,Prince,29,6,24,2016,5,20
2016-05-14,21,Dangerous Woman,Ariana Grande,15,10,7,2016,5,20
2016-05-14,22,Needed Me,Rihanna,23,22,13,2016,5,20
2016-05-14,23,Kiss,Prince And The Revolution,28,1,20,2016,5,20
2016-05-14,24,Cake By The Ocean,DNCE,11,9,28,2016,5,20
2016-05-14,25,Let's Go Crazy,Prince And The Revolution,39,1,21,2016,5,20
2016-05-14,26,Never Forget You,Zara Larsson Ft. MNEK,16,15,11,2016,5,20
